id,EAP,HPL,MWS
id03629,0.8496946454187931,0.015909296346990003,0.13439605823421738
id21019,0.7009993145982563,0.12306703643344848,0.17593364896829577
id21835,0.6516362341239839,0.060357088550851236,0.28800667732516483
id04480,0.009275036860252696,0.990479161944071,0.0002458011956787597
id20838,0.82180976605435,0.15898187559141091,0.0192083583542383
id24195,0.3606785586692209,0.43071942740619273,0.20860201392458796
id05448,0.9545920650310743,0.018197278633179863,0.027210656335744487
id15957,0.07994071706559938,0.9196334028664555,0.0004258800679450259
id19956,0.10074053124853356,0.0005702328169663151,0.8986892359345007
id15104,0.03418484291338906,0.1348851313184245,0.8309300257681875
id17559,0.7212157504770781,0.17539742741695152,0.10338682210596947
id16839,0.13762146697034555,0.2726687815387791,0.5897097514908758
id14493,0.29801204167348655,0.07483557742349445,0.62715238090302
id08833,0.6872425691649351,0.1357019933176473,0.1770554375174151
id15723,0.20054009005665674,0.11024398491219937,0.6892159250311447
id02716,0.994328744383376,0.0020960959140841826,0.0035751597025431843
id06689,0.14396097772524946,0.8461290226990836,0.009909999575671225
id18837,0.1389663514365294,0.8388417687720265,0.02219187979144215
id04466,0.9818617753003664,0.014225717779313753,0.003912506920319104
id00686,0.7759086797329608,0.19468570301843788,0.02940561724860256
id09010,0.8420328876873924,0.15140912378131435,0.006557988531293349
id23353,0.8070442516360815,0.0474651757516121,0.14549057261230416
id00066,0.8339339182433515,0.05264868438033658,0.11341739737631222
id15724,0.15673404497204507,0.19198659071600568,0.6512793643119492
id23486,0.1647049398976285,0.010597792284440456,0.8246972678179284
id22258,0.022986596111254608,0.07889379866120944,0.8981196052275351
id02292,0.6448760652834276,0.12349463313837554,0.2316293015781962
id16356,0.39726383978377555,0.04158998142900898,0.5611461787872152
id00235,0.9825973994696955,0.0015823390208398547,0.015820261509469125
id25522,0.053906793430553594,0.0008614539397729145,0.945231752629672
id04204,0.03166602416930781,0.9534527996031441,0.01488117622754705
id22016,0.7202654258832275,0.0732560272175913,0.20647854689918216
id06480,0.0006482158111706534,0.9992844528867268,6.733130210376142e-05
id08718,0.09307606121398379,0.009202667226934962,0.8977212715590809
id05251,0.002833139521990951,0.9770773988245631,0.020089461653446692
id03359,0.9957954135292919,0.0035236181410274224,0.0006809683296811915
id16117,0.028448564525457097,0.0024827503264678364,0.9690686851480776
id17000,0.019507857891146726,0.9804803469179881,1.1795190862763968e-05
id01730,0.044840854287286756,0.9526505730351977,0.00250857267750879
id00630,0.8658617745726674,0.04742725912519698,0.08671096630213572
id18175,0.2753612106169433,0.029466575540239598,0.6951722138428157
id00907,0.8673876269833314,0.09908530827007793,0.03352706474658897
id18251,0.025881166532677025,0.9732320568574513,0.0008867766098754591
id25861,0.7117359701178896,0.1454853187462575,0.14277871113585236
id00398,0.5184595177148899,0.46077644277173635,0.02076403951337099
id27573,0.9771877138490429,0.0030845163182713544,0.01972776983268309
id10022,0.004495268829284988,0.8828712764861811,0.11263345468453224
id15901,0.038002558063298504,0.00034455700811905914,0.9616528849285837
id00451,0.33320816509459883,0.07539367453920648,0.5913981603661944
id23129,0.07576500573319102,0.92115498068481,0.003080013581995847
id26498,0.4819014454536701,0.4866284159071858,0.03147013863914217
id14741,0.1696943616208045,0.7914766642030354,0.03882897417616002
id18453,0.3692093305514141,0.008733955982223676,0.6220567134663604
id08309,0.8067852503839296,0.0812172865752576,0.11199746304081265
id00320,0.9245253540174011,0.07420245209397666,0.001272193888624057
id07688,0.031008048153220294,0.003838385682639024,0.9651535661641424
id01556,0.03595399882741672,0.004910394492128283,0.9591356066804552
id00178,0.11711139639201701,0.05127955922950264,0.8316090443784799
id18902,0.07965773295971297,0.011181957842519692,0.9091603091977657
id27002,0.9246422093874919,0.023521003540192528,0.05183678707231615
id21418,0.9962337554363443,0.0036523160631099427,0.00011392850054170045
id23018,0.6576380389970454,0.1290790987561594,0.21328286224679474
id07032,0.1222615411039156,0.3933105550635433,0.4844279038325395
id16195,0.9788833024367719,0.017114590319194732,0.004002107244037312
id11202,0.2275011214791002,0.09419561263144728,0.6783032658894534
id09578,0.6755307884850628,0.03816270945103559,0.2863065020639012
id26984,0.7116152499204319,0.10904968743970685,0.17933506263986007
id19856,0.11399071335154683,0.7611075728496742,0.12490171379877525
id12086,0.9587115031811895,0.011582363601731538,0.029706133217079732
id12052,0.45488538432937964,0.21011086122807981,0.3350037544425397
id17728,7.757523813890465e-05,0.0006980158757902904,0.9992244088860668
id24608,0.6845571823862094,0.1147457170276387,0.20069710058614867
id21097,0.010006258720203961,0.0027437484118721183,0.9872499928679253
id20179,0.004242822913950846,0.04846776288695948,0.9472894141990883
id15144,0.6306080705221254,0.19113745743772811,0.17825447204014566
id00206,0.8486910546167934,0.1307728244822559,0.020536120900951874
id22285,0.0011400979546052833,3.432556935600428e-05,0.9988255764760379
id06417,0.5325950768592717,0.191059531282928,0.27634539185779716
id00215,0.0003195322174702705,0.9996776751687946,2.7926137414065385e-06
id04201,0.16766368968436082,0.011511986558145716,0.8208243237574934
id21771,0.8202262852395038,0.1438382339262442,0.0359354808342496
id12451,0.01191311107380855,0.10893545384786946,0.8791514350783189
id14250,0.32819025094217547,0.1977013120705206,0.47410843698730176
id03433,0.006986709025221703,0.9904894468801446,0.0025238440946365164
id03303,0.012009626446989153,0.00019952599145147087,0.9877908475615568
id25901,0.5140146833012602,0.17425373955495022,0.31173157714378963
id06945,0.9512783853373802,0.0007413666191245815,0.047980248043493746
id05664,0.6674738966928841,0.047764166656379774,0.2847619366507358
id05741,0.931624736051753,0.000384320046716776,0.06799094390152799
id10652,0.42017061228746333,0.09260738513152339,0.48722200258101345
id16300,0.8875775600399582,0.03932217746533723,0.07310026249470386
id12319,0.5595078223439188,0.15164735602780308,0.28884482162828007
id07500,0.00010702855826086319,0.9996982574838352,0.0001947139579075347
id12478,0.41161523848225207,0.2246192402081271,0.363765521309622
id03076,0.6829000852860145,0.021461085954238533,0.29563882875974395
id00969,0.026742391207771114,0.9633658858629245,0.009891722929301298
id23636,0.17470730574789156,0.12624532452507325,0.699047369727037
id09791,0.1609042255336413,0.23621910428872137,0.602876670177637
id05680,0.06538770853242734,0.1667062514242263,0.7679060400433498
id03672,0.8666610112763163,0.09430103329101075,0.03903795543267553
id04286,0.011968526218716262,0.5493942464133659,0.4386372273679163
id23883,0.21832381299988973,0.1523599329644846,0.629316254035627
id11914,0.7419501240974499,0.02409716786820434,0.23395270803434828
id20974,0.004243772715301098,0.9932192061163483,0.0025370211683517566
id26125,0.23041536024338993,0.5620713549116353,0.2075132848449746
id15543,0.08721407563592183,0.16581637932604076,0.7469695450380375
id19471,0.9783819550733034,0.004606040142545047,0.01701200478415122
id11503,0.6791055723276771,0.13940846646424554,0.18148596120807844
id09321,0.3137957470427819,0.5139122915540383,0.17229196140317896
id25560,6.8455348109409196e-06,3.543615388213659e-05,0.9999577183113084
id06726,0.30693458421638187,0.08256208067963171,0.6105033351039845
id05709,0.8830127115097505,0.023487155408280662,0.0935001330819703
id09788,0.27858753783211926,0.585083702953401,0.13632875921448062
id05289,0.6349153550654992,0.004126975518550758,0.3609576694159487
id11815,0.01631942074751391,0.9774493621582278,0.006231217094258788
id22422,0.4808117808398652,0.33545052039044254,0.18373769876969212
id25954,0.8252261067714801,0.014726767534419715,0.16004712569409843
id13601,0.6647477896625151,0.13847732106458907,0.19677488927289585
id05677,0.21105268612706826,0.16978077418626833,0.6191665396866648
id10498,0.0023996748787490927,0.9927254136373437,0.004874911483906011
id02665,0.8539505873367558,0.07701221240562206,0.06903720025762096
id10114,0.010607282076940425,0.7366236391348608,0.25276907878819715
id26314,0.8717353979551677,0.10795977482854725,0.020304827216287104
id21240,0.23046945304843197,0.1355545511046276,0.6339759958469418
id15569,0.9647032689397238,0.035180958397367436,0.00011577266290658903
id25928,0.0008278513637373663,0.04176745912728085,0.957404689508982
id22706,0.07211934464405369,0.9158033943678224,0.012077260988120848
id20877,0.051291983835807464,0.9474848818809642,0.0012231342832273073
id04318,0.4926232229890991,0.12317557450695797,0.38420120250394213
id18299,0.06721260058120695,0.8822373720878872,0.050550027330903496
id08126,0.0032132629687134117,0.00014777680856205305,0.9966389602227215
id14293,0.8297337820402497,0.04069440776871733,0.12957181019103214
id12759,0.9937059693267306,0.004972552669324296,0.0013214780039422793
id11983,0.5801583741545866,0.293507189163247,0.12633443668216715
id05580,0.0023478514778984554,0.9475494122390355,0.050102736283065316
id25846,0.43215641880129735,0.4674339994261838,0.10040958177252084
id01939,0.6216238110180098,0.015139316321083606,0.363236872660906
id26327,0.09426764160850164,0.3108315447241273,0.594900813667371
id11068,0.14825612965942536,0.09753366567508209,0.7542102046654932
id08404,0.3536623370397328,0.004979817262158138,0.6413578456981076
id27189,0.9426581733875622,0.016042425239104405,0.04129940137333341
id15119,0.10327724724221218,0.8736966303458759,0.023026122411911994
id26525,0.7116152499204319,0.10904968743970685,0.17933506263986007
id03618,0.4807140267478706,0.40716475040505967,0.11212122284706871
id27220,0.7989806802354016,0.19226194010490805,0.008757379659689509
id18777,0.3773508234367029,0.036020909542465555,0.5866282670208318
id20213,0.8586428136422961,0.10788713415378526,0.03347005220391733
id20403,0.8747384472859006,0.09081355178077323,0.03444800093332422
id03777,0.3309129365850342,0.5952603134040501,0.07382675001091671
id10595,0.1904801684227163,0.7847822549684564,0.02473757660882399
id13816,0.3539575287562994,0.019637504125933947,0.6264049671177674
id05667,0.38171301315481976,0.057214888752978706,0.5610720980922012
id24629,0.786759658363009,0.04369107882738294,0.16954926280960528
id20398,0.06048632114567753,0.322282761133466,0.6172309177208559
id14108,0.00015970753131868098,0.0009023834954766315,0.9989379089732046
id06196,0.0011782140248323043,0.9977314688811914,0.001090317093977926
id02800,0.0882145056928266,0.87101298780942,0.04077250649776026
id18732,0.009162398717805678,0.9169605198352762,0.0738770814469156
id11915,0.04357255016998171,0.950317049017792,0.006110400812229302
id09739,0.9025584026137922,0.05976963498942572,0.03767196239678236
id24672,0.8400128812395459,0.004276824318468122,0.1557102944419831
id00414,0.013642517459763796,0.05077735686991493,0.9355801256703259
id16307,0.9797524298949277,0.015808722393960004,0.004438847711111423
id14043,0.5747083344793715,0.03752679080808852,0.3877648747125363
id00517,2.9549330627994012e-05,1.329787680468169e-05,0.9999571527925658
id09744,0.8595863740415,0.14026742994908759,0.00014619600941184033
id19257,0.7116152499204319,0.10904968743970685,0.17933506263986007
id15437,0.7328047545985179,0.18158055457798714,0.08561469082349675
id16352,0.5030554305036264,0.06570724000726584,0.4312373294891084
id18849,0.3320588936035742,0.3170599265278741,0.35088117986854855
id19434,0.07636237222960186,0.8041562415877432,0.11948138618265923
id17928,0.03438109057503105,0.0014781027798386108,0.9641408066451265
id16896,0.11617257201206203,0.004064724289733957,0.8797627036982058
id02135,0.44494295207452417,0.3144259167043158,0.240631131221159
id15075,0.9875082399365722,0.009289923660494004,0.0032018364029324877
id27486,0.06722354958132204,0.7689451022018691,0.16383134821681047
id19422,0.9368884400599432,0.04967616979411464,0.013435390145939086
id09603,0.17579430121850373,0.7873676194473236,0.03683807933417555
id02133,0.6714375703557707,0.31041407306915064,0.018148356575080196
id03441,0.9539808604277569,0.0050679286990932115,0.04095121087315427
id02398,0.8669506250661487,0.12516221540870212,0.007887159525149453
id05152,0.3672237752737167,0.1268545130047217,0.5059217117215602
id17838,0.6448760652834276,0.12349463313837554,0.2316293015781962
id25060,0.27438099871822164,0.7246040702379472,0.001014931043827783
id09998,0.5159833423523646,0.0993607159440406,0.3846559417035951
id01828,0.37504113012707446,0.27390813448910944,0.3510507353838159
id25377,0.7325172604976942,0.06268770805925428,0.2047950314430519
id22175,0.19830340674629315,0.7811781400424815,0.020518453211226032
id02974,0.1922897882496884,0.08068505385105448,0.7270251578992584
id26955,0.9870354648480859,0.012256514346947599,0.000708020804967277
id21091,0.8985869532139935,0.07629670565871437,0.025116341127290127
id12802,0.9923138901393433,0.00586454333638963,0.0018215665242701255
id07432,6.941578924816411e-07,0.9999991134210969,1.924210200876839e-07
id18749,0.6395858745675366,0.2229935163063044,0.13742060912616003
id15030,0.005281504248077872,0.02944718636451786,0.9652713093874005
id17155,0.1390306278870094,0.5981152748018403,0.26285409731115766
id08128,0.04672800912003896,0.2596867124257749,0.6935852784541855
id25706,0.0023367001867213447,0.3169390360224695,0.6807242637908093
id15645,0.899921756617445,0.03600612130429858,0.06407212207825645
id04943,0.6702942587546863,0.3256544143000113,0.004051326945302032
id27566,0.000972769856712375,0.04354238512367429,0.9554848450196098
id11765,0.4985863355751117,0.4685134699868618,0.03290019443802324
id13783,0.5487552065568528,0.18024201505866805,0.2710027783844801
id00492,0.018803196257126176,0.0004558012108722802,0.9807410025320004
id27636,0.14070375513335476,0.7107293396438406,0.14856690522280508
id04273,0.8023619799120929,0.19332209349613488,0.00431592659177453
id02537,0.686899138436707,0.10316044824223915,0.20994041332105426
id24349,0.039203566365183413,0.9605196294257498,0.00027680420907005854
id00023,0.025672021979774057,0.7951549761438959,0.1791730018763293
id23025,0.11581593195905922,0.8537961686416943,0.030387899399245084
id08722,0.30098866977328226,0.2277639024058135,0.47124742782090484
id02420,0.8341899269002454,0.16563469339121517,0.0001753797085388205
id10811,0.8566816042758274,0.019259148530751974,0.12405924719341792
id04019,0.008063701034874181,0.6879870695668739,0.3039492293982534
id18334,0.9946377622619509,0.0019451187530699623,0.003417118984978159
id16781,0.7116152499204319,0.10904968743970685,0.17933506263986007
id08773,0.7332001558836604,0.08609245485689523,0.18070738925944566
id19214,0.14003791922982653,0.6305169583671649,0.22944512240300502
id09589,0.5544689415031492,0.2352514693301466,0.21027958916670436
id24246,0.47524608982329036,0.5004052059917407,0.024348704184969153
id23577,0.7945488929912303,0.17593033029298805,0.029520776715783445
id09305,0.6930001337797818,0.03514830001332518,0.27185156620689244
id16460,0.7964178211879385,0.09323246115075588,0.11034971766130432
id21115,0.6957812590150011,0.1789233069364937,0.1252954340485063
id25996,0.5544289233812355,0.02120475354823336,0.42436632307053135
id02551,0.001981117640372096,0.003092401536242223,0.9949264808233856
id19352,0.005264814860645074,0.0005102391895069892,0.9942249459498492
id03806,0.02948793796079964,0.0004213545708669669,0.9700907074683328
id26544,0.769139895257879,0.022926276830347262,0.20793382791177403
id18761,0.9208892195336233,0.0524091734741388,0.02670160699223153
id24148,0.07988449029517077,0.8411752101851215,0.078940299519705
id16095,0.012090628429798482,0.925567213740262,0.062342157829938086
id18442,0.25888024034637297,0.06256037794898807,0.678559381704638
id22596,7.917004626765838e-07,7.349841726305218e-07,0.9999984733153637
id23002,0.6970401950857742,0.007755805189794421,0.29520399972443156
id04797,0.9233713255040817,0.03931376286981207,0.037314911626104064
id06610,0.1901397309218543,0.04793042816191776,0.7619298409162286
id16173,0.7116152499204319,0.10904968743970685,0.17933506263986007
id18292,0.6514545429245764,0.17566320243901307,0.17288225463641338
id27328,0.6533920006049648,0.03885156632735715,0.3077564330676807
id01695,0.3930008436803403,0.5904093141842476,0.01658984213540849
id05761,0.6845184101300514,0.09747996631957109,0.21800162355037786
id16354,0.9754411454660672,0.00834143759689152,0.016217416937039087
id12207,0.009766341562281882,0.966907178992338,0.02332647944538236
id05665,0.1570627031466462,0.2579839718184943,0.5849533250348596
id01911,0.705351304212426,0.2855074714685413,0.009141224319032533
id19153,0.15093994247847564,0.10189588944233463,0.7471641680791917
id10295,0.45133113392771107,0.15566933975172267,0.39299952632056667
id23038,0.6088611915539323,0.2895934417379877,0.10154536670808134
id23783,0.5186502191352669,0.4366599546137127,0.0446898262510201
id27879,0.9059249788755784,0.08342792583162248,0.010647095292796395
id19190,0.014747848442449705,0.9851396308323411,0.00011252072520551791
id05065,0.8559252120153966,0.07621131243002531,0.06786347555458022
id21296,0.34847398587986333,0.6057937284393534,0.04573228568078684
id13262,0.7557919233861488,0.02418200463376363,0.22002607198008817
id10333,0.35953950102152943,0.07024780963110837,0.5702126893473645
id16677,0.20207722077564844,0.6391327381984869,0.15879004102585803
id01392,0.43815591624300637,0.014112994933237257,0.547731088823755
id27874,0.6775749134669458,0.11817116362949978,0.20425392290355507
id02294,0.03063861820773835,0.893864443742096,0.0754969380501654
id18298,0.028688967448507637,0.01642079175209871,0.9548902407993952
id06997,0.9884384000875204,0.0010209162473896309,0.010540683665090485
id05243,0.34466260787651937,0.3976950857564559,0.25764230636702473
id00860,0.0010695653988920348,0.9827897327199124,0.01614070188120335
id26681,0.7271979660597524,0.23322172701517682,0.03958030692506868
id06020,3.834221418418469e-06,1.4818149535440255e-07,0.9999960175970828
